measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Qatar,Both,85-89,Chronic obstructive pulmonary disease,Rate,2017,940.1005226812258,1322.729300095565,682.9811667914696
Deaths,Qatar,Both,90-94,Chronic obstructive pulmonary disease,Rate,2017,1274.2639332810534,1823.4057461495506,894.8384748555702
Deaths,Qatar,Both,95+ years,Chronic obstructive pulmonary disease,Rate,2017,1502.5435273178157,2327.093729379582,917.8603610100716
Deaths,Brazil,Both,<5 years,Lower respiratory infections,Rate,2017,34.480655413025374,41.94000463651424,27.598170151502632
Deaths,Brazil,Both,5-9 years,Lower respiratory infections,Rate,2017,1.867702137099202,2.194074828901583,1.5253812882943518
Deaths,Brazil,Both,10-14 years,Lower respiratory infections,Rate,2017,1.610845563852307,1.7890986412940428,1.4451074945893745
Deaths,Brazil,Both,15-19 years,Lower respiratory infections,Rate,2017,2.2182578793140015,2.4277502242540017,2.014656046880847
Deaths,Brazil,Both,20-24 years,Lower respiratory infections,Rate,2017,2.7261599183629732,2.995361137100614,2.468541985415176
Deaths,Brazil,Both,25-29 years,Lower respiratory infections,Rate,2017,3.2346271820427095,3.532494018352666,2.968392593192696
Deaths,Brazil,Both,30-34 years,Lower respiratory infections,Rate,2017,4.456240689140102,4.851589121168595,4.072636662155734
Deaths,Brazil,Both,35-39 years,Lower respiratory infections,Rate,2017,6.646691536961577,7.317357336786797,6.078870715430631
Deaths,Brazil,Both,40-44 years,Lower respiratory infections,Rate,2017,9.623810359303764,10.5471829769611,8.781860927368657
Deaths,Brazil,Both,45-49 years,Lower respiratory infections,Rate,2017,14.663729674244648,16.15600660877955,13.362125923452266
Deaths,Brazil,Both,50-54 years,Lower respiratory infections,Rate,2017,22.02289623969397,24.088268379204116,20.124692729094964
Deaths,Brazil,Both,55-59 years,Lower respiratory infections,Rate,2017,34.3402569364901,36.929290227114194,31.772398426555796
Deaths,Brazil,Both,60-64 years,Lower respiratory infections,Rate,2017,53.8418210178878,59.0624679597706,49.08152738633801
Deaths,Brazil,Both,65-69 years,Lower respiratory infections,Rate,2017,87.04436670628237,95.28530496573046,79.337039996173
Deaths,Brazil,Both,70-74 years,Lower respiratory infections,Rate,2017,157.84060939895375,173.35503032465778,143.60490051787045
Deaths,Brazil,Both,75-79 years,Lower respiratory infections,Rate,2017,297.27130121641363,326.76162091300006,265.3092636259115
Deaths,Brazil,Both,80-84,Lower respiratory infections,Rate,2017,585.861675400582,639.3153267046113,508.65955184101597
Deaths,Brazil,Both,85-89,Lower respiratory infections,Rate,2017,1102.5694399506713,1234.6767583569801,901.915219002074
Deaths,Brazil,Both,90-94,Lower respiratory infections,Rate,2017,1898.016393910921,2168.280365435553,1475.0572588706048
Deaths,Brazil,Both,95+ years,Lower respiratory infections,Rate,2017,3358.127624880401,3885.1971778528464,2413.7586702253184
Deaths,Senegal,Both,<5 years,Chronic obstructive pulmonary disease,Rate,2017,0.1477855798063683,0.4063951177478081,0.04427993098063846
Deaths,Senegal,Both,5-9 years,Chronic obstructive pulmonary disease,Rate,2017,0.02799016608251985,0.05659051968299785,0.009638533347764244
Deaths,Senegal,Both,10-14 years,Chronic obstructive pulmonary disease,Rate,2017,0.03399053074077572,0.062245204439033364,0.016463797753737224
Deaths,Senegal,Both,15-19 years,Chronic obstructive pulmonary disease,Rate,2017,0.9302819099976514,1.467040890689355,0.5324218284040378
Deaths,Senegal,Both,20-24 years,Chronic obstructive pulmonary disease,Rate,2017,0.24219746853203022,0.4190888080176162,0.12684927754966352
Deaths,Senegal,Both,25-29 years,Chronic obstructive pulmonary disease,Rate,2017,0.9390519420778902,1.4719973873541088,0.5393946796378795
Deaths,Senegal,Both,30-34 years,Chronic obstructive pulmonary disease,Rate,2017,1.349508187097339,2.1797172247421033,0.779120626261087
Deaths,Senegal,Both,35-39 years,Chronic obstructive pulmonary disease,Rate,2017,1.4617933831484768,2.36884354314235,0.8725697803592949
Deaths,Senegal,Both,40-44 years,Chronic obstructive pulmonary disease,Rate,2017,2.6548140541777276,4.389754679355741,1.4504007281978037
Deaths,Senegal,Both,45-49 years,Chronic obstructive pulmonary disease,Rate,2017,5.640764643968142,8.976488318602055,3.4493897669262994
Deaths,Senegal,Both,50-54 years,Chronic obstructive pulmonary disease,Rate,2017,15.00515658063417,21.860753483891184,9.775903338097464
Deaths,Senegal,Both,55-59 years,Chronic obstructive pulmonary disease,Rate,2017,22.054889127011492,33.370374669546365,14.022823951265014
Deaths,Senegal,Both,60-64 years,Chronic obstructive pulmonary disease,Rate,2017,48.64962235780748,70.24721589929032,32.75133341303382
Deaths,Senegal,Both,65-69 years,Chronic obstructive pulmonary disease,Rate,2017,96.64485803315705,133.91643451043188,67.11090256692786
Deaths,Senegal,Both,70-74 years,Chronic obstructive pulmonary disease,Rate,2017,175.52492187549177,239.58021826474413,125.82334248424893
Deaths,Senegal,Both,75-79 years,Chronic obstructive pulmonary disease,Rate,2017,267.2330098396243,352.50894204621596,191.6744593557354
Deaths,Senegal,Both,80-84,Chronic obstructive pulmonary disease,Rate,2017,380.77576133347463,523.0141340971792,264.4400743824978
Deaths,Senegal,Both,85-89,Chronic obstructive pulmonary disease,Rate,2017,572.7349471721367,766.6087587981458,391.98305480180295
Deaths,Senegal,Both,90-94,Chronic obstructive pulmonary disease,Rate,2017,828.982506797456,1097.3952244699738,591.2636575440745
Deaths,Senegal,Both,95+ years,Chronic obstructive pulmonary disease,Rate,2017,1014.8668716096466,1372.2855043724935,682.3044033355369
Deaths,Angola,Both,<5 years,Non-communicable diseases,Rate,2017,134.31661707647766,197.98142020903487,81.30926113140085
Deaths,Angola,Both,5-9 years,Non-communicable diseases,Rate,2017,15.12784437997215,20.635310849522718,9.129426478729814
Deaths,Angola,Both,10-14 years,Non-communicable diseases,Rate,2017,15.799538145006519,20.284242435610665,10.594450595489675
Deaths,Angola,Both,15-19 years,Non-communicable diseases,Rate,2017,27.78196912600865,35.319280273536194,19.692944536472602
Deaths,Angola,Both,20-24 years,Non-communicable diseases,Rate,2017,35.964087970052795,44.42717977029781,25.24621097258533
Deaths,Angola,Both,25-29 years,Non-communicable diseases,Rate,2017,46.031688530223725,58.00866401905822,32.94879260158998
Deaths,Angola,Both,30-34 years,Non-communicable diseases,Rate,2017,71.35767333578575,90.84380940709512,51.078346566438576
Deaths,Angola,Both,35-39 years,Non-communicable diseases,Rate,2017,113.40104737008092,145.04358152825566,81.92149468283738
Deaths,Angola,Both,40-44 years,Non-communicable diseases,Rate,2017,212.13857943344667,276.7932513332448,152.60328358881546
Deaths,Angola,Both,45-49 years,Non-communicable diseases,Rate,2017,355.6354477666716,468.26922723578946,267.922549940109
Deaths,Angola,Both,50-54 years,Non-communicable diseases,Rate,2017,615.0728540902156,793.1151754661437,473.7194225029526
Deaths,Angola,Both,55-59 years,Non-communicable diseases,Rate,2017,970.294434623049,1247.3733311685046,764.6285107112851
Deaths,Angola,Both,60-64 years,Non-communicable diseases,Rate,2017,1579.4728108637207,1934.4003716396458,1288.7316169491876
Deaths,Angola,Both,65-69 years,Non-communicable diseases,Rate,2017,2381.142149702949,2837.351657202916,2052.9992115969458
Deaths,Angola,Both,70-74 years,Non-communicable diseases,Rate,2017,3708.2294145467204,4297.370509464097,3273.4737466829306
Deaths,Angola,Both,75-79 years,Non-communicable diseases,Rate,2017,5519.311024382993,6295.58038679223,4993.151171215097
Deaths,Angola,Both,80-84,Non-communicable diseases,Rate,2017,8527.993789118751,9514.90139380545,7714.540566601623
Deaths,Angola,Both,85-89,Non-communicable diseases,Rate,2017,11376.865445288176,12912.807543717125,10150.842334959534
Deaths,Angola,Both,90-94,Non-communicable diseases,Rate,2017,15600.11690043726,17648.6669081855,13594.560976702849
Deaths,Angola,Both,95+ years,Non-communicable diseases,Rate,2017,21415.992868187906,24761.513872987056,17990.589909829247
Deaths,Angola,Both,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.0235575854818537,0.04694486199649263,0.011142555210890526
Deaths,Angola,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.07644719001567886,0.1340591575800806,0.03833392457760366
Deaths,Angola,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.129278457395163,0.22124075407887536,0.06458037466447182
Deaths,Angola,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.25394357021814046,0.43277376339488655,0.1390578343948555
Deaths,Angola,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.6941596654361951,1.1814872200531035,0.3763512397389693
Deaths,Angola,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2017,1.5896098190090497,2.6357869119707336,0.8914061711948382
Deaths,Angola,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2017,4.058567804009868,6.455982778578453,2.3267358364707187
Deaths,Angola,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2017,10.363497313846102,15.69607111700548,6.597962770019774
Deaths,Angola,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2017,22.063976506472503,33.480296343102324,13.995249796551013
Deaths,Angola,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2017,37.64375684164305,55.71921812988353,24.63868812066546
Deaths,Angola,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2017,60.47294681381897,88.16379665122331,40.2976625641456
Deaths,Angola,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2017,79.68843935162873,109.46904473891975,56.626769167061376
Deaths,Angola,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2017,100.1599322567003,133.779642248754,72.26733194104058
Deaths,Angola,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2017,110.16030228713977,148.50729306071204,78.18038806684594
Deaths,Angola,Both,80-84,"Tracheal, bronchus, and lung cancer",Rate,2017,113.06267472386982,167.76198198013827,73.34155830076722
Deaths,Angola,Both,85-89,"Tracheal, bronchus, and lung cancer",Rate,2017,110.4696603120353,170.11657179172437,67.58238040281626
Deaths,Angola,Both,90-94,"Tracheal, bronchus, and lung cancer",Rate,2017,99.60498242448628,174.8107337309345,56.78576440699063
Deaths,Angola,Both,95+ years,"Tracheal, bronchus, and lung cancer",Rate,2017,97.25761457146135,178.83168200704714,49.2964491149674
Deaths,Antigua and Barbuda,Both,<5 years,Non-communicable diseases,Rate,2017,67.50559748167616,94.36376759557086,46.87217249254115
Deaths,Antigua and Barbuda,Both,5-9 years,Non-communicable diseases,Rate,2017,12.862307593044942,15.093930354400436,11.01975685987568
Deaths,Antigua and Barbuda,Both,10-14 years,Non-communicable diseases,Rate,2017,11.091032625893197,12.750717388201116,9.69303212300319
Deaths,Antigua and Barbuda,Both,15-19 years,Non-communicable diseases,Rate,2017,19.528535532709252,22.429131855396555,17.305216634156793
Deaths,Antigua and Barbuda,Both,20-24 years,Non-communicable diseases,Rate,2017,29.994592680642036,34.124043772118135,26.32838396850423
Deaths,Antigua and Barbuda,Both,25-29 years,Non-communicable diseases,Rate,2017,38.78711065147578,43.41220736331323,34.52883308991152
Deaths,Antigua and Barbuda,Both,30-34 years,Non-communicable diseases,Rate,2017,50.02218584650726,56.37005708523055,45.293406716910226
Deaths,Antigua and Barbuda,Both,35-39 years,Non-communicable diseases,Rate,2017,87.86852842788035,99.59614489570183,78.68431841394482
Deaths,Antigua and Barbuda,Both,40-44 years,Non-communicable diseases,Rate,2017,131.45000373898662,150.72164654783444,117.4876229227418
Deaths,Antigua and Barbuda,Both,45-49 years,Non-communicable diseases,Rate,2017,237.7387093163938,275.0326581383857,206.7280623504919
Deaths,Antigua and Barbuda,Both,50-54 years,Non-communicable diseases,Rate,2017,426.46428548830113,487.9581285973621,373.6113226001683
Deaths,Antigua and Barbuda,Both,55-59 years,Non-communicable diseases,Rate,2017,762.4729007571653,867.2131870938613,661.1384846964319
Deaths,Antigua and Barbuda,Both,60-64 years,Non-communicable diseases,Rate,2017,1272.9067670390093,1424.7018841000252,1113.1909177152415
Deaths,Antigua and Barbuda,Both,65-69 years,Non-communicable diseases,Rate,2017,1787.2675222242715,1967.321601955444,1595.8269608137218
Deaths,Antigua and Barbuda,Both,70-74 years,Non-communicable diseases,Rate,2017,2873.6227106312967,3169.6550199742956,2593.4748232687875
Deaths,Paraguay,Both,<5 years,Non-communicable diseases,Rate,2017,81.72575905138316,114.25665493690141,57.00138268848801
Deaths,Paraguay,Both,5-9 years,Non-communicable diseases,Rate,2017,8.851952297668198,10.311596516223155,7.457651464042229
Deaths,Paraguay,Both,10-14 years,Non-communicable diseases,Rate,2017,11.263679334422228,13.16946675007507,9.46031665570803
Deaths,Paraguay,Both,15-19 years,Non-communicable diseases,Rate,2017,17.722734528879414,21.90136261182083,14.248351625035367
Deaths,Paraguay,Both,20-24 years,Non-communicable diseases,Rate,2017,22.568015212962152,27.90022534207201,18.024314197868833
Deaths,Paraguay,Both,25-29 years,Non-communicable diseases,Rate,2017,29.443612168385968,36.056554385220004,23.452433951701316
Deaths,Paraguay,Both,30-34 years,Non-communicable diseases,Rate,2017,49.323657896673076,60.12196008286257,39.49724001350447
Deaths,Paraguay,Both,35-39 years,Non-communicable diseases,Rate,2017,77.71275892216289,95.988114940582,61.79677753684919
Deaths,Paraguay,Both,40-44 years,Non-communicable diseases,Rate,2017,151.23736691899413,184.86466323642964,121.63381113160924
Deaths,Paraguay,Both,45-49 years,Non-communicable diseases,Rate,2017,264.4954690561848,326.93404245269716,208.57998534961848
Deaths,Paraguay,Both,50-54 years,Non-communicable diseases,Rate,2017,456.63921501705147,562.7940322858261,363.53882324870756
Deaths,Paraguay,Both,55-59 years,Non-communicable diseases,Rate,2017,723.4255359557734,884.2752068703802,578.325145976515
Deaths,Paraguay,Both,60-64 years,Non-communicable diseases,Rate,2017,1148.9643256091476,1388.4230323744666,935.5120929470256
Deaths,Paraguay,Both,65-69 years,Non-communicable diseases,Rate,2017,1739.4165163819912,2073.958696255298,1440.366881637168
Deaths,Paraguay,Both,70-74 years,Non-communicable diseases,Rate,2017,2648.5736722663705,3125.2468293808984,2209.891876695301
Deaths,Paraguay,Both,75-79 years,Non-communicable diseases,Rate,2017,4041.424514982625,4717.807072321311,3419.3578719843445
Deaths,Paraguay,Both,80-84,Non-communicable diseases,Rate,2017,6340.703581430703,7249.756981174023,5461.918072010415
Deaths,Paraguay,Both,85-89,Non-communicable diseases,Rate,2017,9723.310832638654,11030.289673190005,8527.583333609973
Deaths,Paraguay,Both,90-94,Non-communicable diseases,Rate,2017,12619.712307271622,14128.913457338978,11185.949380121176
Deaths,Paraguay,Both,95+ years,Non-communicable diseases,Rate,2017,19508.803430578326,21336.46292383025,17870.944822106965
Deaths,Paraguay,Both,10-14 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.02949316049013823,0.04765089216482389,0.017808951774274846
Deaths,Paraguay,Both,15-19 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.1610180601766044,0.25928917188125145,0.0923325274375875
Deaths,Paraguay,Both,20-24 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.24953964965962394,0.40175967851632993,0.13756509945450857
Deaths,Paraguay,Both,25-29 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.37945074584469674,0.587967978679215,0.22909720331362596
Deaths,Paraguay,Both,30-34 years,"Tracheal, bronchus, and lung cancer",Rate,2017,0.7663280255512098,1.1105522065296096,0.5076302751483422
Deaths,Paraguay,Both,35-39 years,"Tracheal, bronchus, and lung cancer",Rate,2017,1.569593764429605,2.4321707940964963,1.008751144842741
Deaths,Paraguay,Both,40-44 years,"Tracheal, bronchus, and lung cancer",Rate,2017,3.4109358692163396,4.75934450516315,2.37775402082818
Deaths,Paraguay,Both,45-49 years,"Tracheal, bronchus, and lung cancer",Rate,2017,7.928137685698525,10.7448479479936,5.642875992151067
Deaths,Paraguay,Both,50-54 years,"Tracheal, bronchus, and lung cancer",Rate,2017,18.392297047845474,24.266664042996492,13.526460816430985
Deaths,Paraguay,Both,55-59 years,"Tracheal, bronchus, and lung cancer",Rate,2017,33.52055958602646,43.609943160800654,25.220049457966983
Deaths,Paraguay,Both,60-64 years,"Tracheal, bronchus, and lung cancer",Rate,2017,61.423664706636394,78.7075480790602,47.00891257997448
Deaths,Paraguay,Both,65-69 years,"Tracheal, bronchus, and lung cancer",Rate,2017,83.8984435396595,106.25488934294734,64.69261431564027
Deaths,Paraguay,Both,70-74 years,"Tracheal, bronchus, and lung cancer",Rate,2017,119.72852028710548,152.18145277184954,94.42908150840522
Deaths,Paraguay,Both,75-79 years,"Tracheal, bronchus, and lung cancer",Rate,2017,140.4169202928653,174.0951422536525,108.7236855051811
Deaths,Paraguay,Both,80-84,"Tracheal, bronchus, and lung cancer",Rate,2017,170.18496971620965,216.79758615103106,131.60960623810558
Deaths,Paraguay,Both,85-89,"Tracheal, bronchus, and lung cancer",Rate,2017,170.23367930320882,218.71254770824456,125.3670181366103
Deaths,Paraguay,Both,90-94,"Tracheal, bronchus, and lung cancer",Rate,2017,129.0574479766366,172.97944627106202,86.88476311570797
Deaths,Paraguay,Both,95+ years,"Tracheal, bronchus, and lung cancer",Rate,2017,142.07922635190303,190.51544185213353,90.67005633693114
Deaths,Saudi Arabia,Both,<5 years,Non-communicable diseases,Rate,2017,55.948790255127015,76.01718296387946,40.518860042087205
Deaths,Saudi Arabia,Both,5-9 years,Non-communicable diseases,Rate,2017,5.815008211662696,7.381707911748289,4.615675977578255
Deaths,Saudi Arabia,Both,10-14 years,Non-communicable diseases,Rate,2017,7.529237875796687,8.984475582600187,6.294090892484237
Deaths,Saudi Arabia,Both,15-19 years,Non-communicable diseases,Rate,2017,16.153123854146727,19.213897235952082,13.79691580287455
Deaths,Saudi Arabia,Both,20-24 years,Non-communicable diseases,Rate,2017,23.606944662891326,31.04739723816963,19.31575682362652
Deaths,Saudi Arabia,Both,25-29 years,Non-communicable diseases,Rate,2017,31.34332323134202,42.530142078493206,24.62499956149469
Deaths,Saudi Arabia,Both,30-34 years,Non-communicable diseases,Rate,2017,48.52404741365144,67.06892314228911,37.522378186111396
Deaths,Saudi Arabia,Both,35-39 years,Non-communicable diseases,Rate,2017,85.68224111985658,119.66536821006613,63.28881252421317
Deaths,Saudi Arabia,Both,40-44 years,Non-communicable diseases,Rate,2017,163.4849540337411,218.4066839735673,122.38291699729794
Deaths,Saudi Arabia,Both,45-49 years,Non-communicable diseases,Rate,2017,305.1168863704019,397.42068835722,231.8727137287483
Deaths,Saudi Arabia,Both,50-54 years,Non-communicable diseases,Rate,2017,531.8273183579005,650.436412136111,418.1546937845652
Deaths,Saudi Arabia,Both,55-59 years,Non-communicable diseases,Rate,2017,874.2338106796227,1033.806145052997,706.3124530759867
Deaths,Saudi Arabia,Both,60-64 years,Non-communicable diseases,Rate,2017,1366.9582294947643,1583.136369153248,1145.396587259958
Deaths,Saudi Arabia,Both,65-69 years,Non-communicable diseases,Rate,2017,2096.599315421003,2330.1028540168622,1814.0824461606578
Deaths,Saudi Arabia,Both,70-74 years,Non-communicable diseases,Rate,2017,3302.2883689222767,3597.00143571933,2918.556321683717
Deaths,Saudi Arabia,Both,75-79 years,Non-communicable diseases,Rate,2017,5184.331448875707,5578.717138929243,4662.717589073973
Deaths,Saudi Arabia,Both,80-84,Non-communicable diseases,Rate,2017,8112.3991670927335,8811.09149705965,7296.703417724499
Deaths,Saudi Arabia,Both,85-89,Non-communicable diseases,Rate,2017,12931.723627547586,14124.78226527841,11628.011065085666
Deaths,Saudi Arabia,Both,90-94,Non-communicable diseases,Rate,2017,19151.810962816184,20878.645328733932,17491.0586412872
Deaths,Saudi Arabia,Both,95+ years,Non-communicable diseases,Rate,2017,28827.23590989385,30914.210829351123,26785.10326237699
Deaths,Uzbekistan,Both,15-19 years,Ischemic heart disease,Rate,2017,2.326005632522057,2.809819500797944,1.8987588888180953
Deaths,Uzbekistan,Both,20-24 years,Ischemic heart disease,Rate,2017,7.564091874709836,8.969004428344677,6.325717926112752
Deaths,Uzbekistan,Both,25-29 years,Ischemic heart disease,Rate,2017,12.11846922477627,14.038109482452965,10.477420204184211
Deaths,Uzbekistan,Both,30-34 years,Ischemic heart disease,Rate,2017,23.597943253176002,26.642692916378962,20.766116452000738
Deaths,Uzbekistan,Both,35-39 years,Ischemic heart disease,Rate,2017,39.56651077011075,44.510120486023844,34.9408607882959
Deaths,Uzbekistan,Both,40-44 years,Ischemic heart disease,Rate,2017,73.99548443120344,82.63143945144505,65.65883827438589
Deaths,Uzbekistan,Both,45-49 years,Ischemic heart disease,Rate,2017,144.1165394879563,161.7184737078521,127.4009018574662
Deaths,Uzbekistan,Both,50-54 years,Ischemic heart disease,Rate,2017,272.7675070672599,307.3807527286738,243.57403468434558
Deaths,Uzbekistan,Both,55-59 years,Ischemic heart disease,Rate,2017,510.20409942659825,572.703270104505,453.03761137544313
Deaths,Uzbekistan,Both,60-64 years,Ischemic heart disease,Rate,2017,1084.0057097546019,1195.1468405216228,971.5760913149721
Deaths,Uzbekistan,Both,65-69 years,Ischemic heart disease,Rate,2017,1824.8795108143916,2003.4493649667702,1650.346194950665
Deaths,Uzbekistan,Both,70-74 years,Ischemic heart disease,Rate,2017,3697.935791696715,4004.2037057377433,3383.8031986746855
Deaths,Uzbekistan,Both,75-79 years,Ischemic heart disease,Rate,2017,7821.972831218732,8349.215420316432,7287.259820208305
Deaths,Uzbekistan,Both,80-84,Ischemic heart disease,Rate,2017,15258.11240686882,16070.441092868396,14401.686258977128
Deaths,Uzbekistan,Both,85-89,Ischemic heart disease,Rate,2017,22631.46423706941,23786.956623107802,20964.28203116512
Deaths,Uzbekistan,Both,90-94,Ischemic heart disease,Rate,2017,28530.41323393515,30163.33189385998,25625.74508009681
Deaths,Uzbekistan,Both,95+ years,Ischemic heart disease,Rate,2017,40210.323114857514,43219.53232657844,34792.42229314472
Deaths,Uzbekistan,Both,<5 years,Stroke,Rate,2017,0.03727279718660161,0.07034450521128183,0.022616195749720534
Deaths,Uzbekistan,Both,5-9 years,Stroke,Rate,2017,0.0632299688904644,0.10310514680727183,0.0364590577944702
Deaths,Uzbekistan,Both,10-14 years,Stroke,Rate,2017,0.08598844758079541,0.13108912425536956,0.05315654928643837
Deaths,Uzbekistan,Both,15-19 years,Stroke,Rate,2017,0.9220283883750813,1.3425088458655363,0.6133114834211739
Deaths,Uzbekistan,Both,20-24 years,Stroke,Rate,2017,1.9441754978815227,2.683958716494804,1.3115136915441055
Deaths,Uzbekistan,Both,25-29 years,Stroke,Rate,2017,3.7857865849049936,5.26226417567925,2.7135617315056866
Deaths,Uzbekistan,Both,30-34 years,Stroke,Rate,2017,6.635944369803428,8.619401671805443,5.045824698136342
Deaths,Uzbekistan,Both,35-39 years,Stroke,Rate,2017,12.655231705209264,16.00986869883522,9.625709340475076
Deaths,Uzbekistan,Both,40-44 years,Stroke,Rate,2017,26.143545505056945,31.723198819956423,21.144714786144323
Deaths,Uzbekistan,Both,45-49 years,Stroke,Rate,2017,54.37617919220894,66.57364642457182,43.597593564031804
Deaths,Uzbekistan,Both,50-54 years,Stroke,Rate,2017,114.74762073695189,138.57899579128966,94.49221834428118
Deaths,Uzbekistan,Both,55-59 years,Stroke,Rate,2017,214.24159504447806,252.14534782430272,181.40438327655403
Deaths,Uzbekistan,Both,60-64 years,Stroke,Rate,2017,441.0998110504034,524.6021236043138,373.71941501368764
Deaths,Uzbekistan,Both,65-69 years,Stroke,Rate,2017,683.2018814804316,790.6639388501436,588.487648575204
Deaths,Uzbekistan,Both,70-74 years,Stroke,Rate,2017,1155.3395972617964,1316.2249090626544,1014.1881949016058
Deaths,Uzbekistan,Both,75-79 years,Stroke,Rate,2017,1998.0472071031202,2292.3024202791435,1736.7787089129943
Deaths,Uzbekistan,Both,80-84,Stroke,Rate,2017,3353.7481240274906,3728.8884172563025,2965.4117213374825
Deaths,Uzbekistan,Both,85-89,Stroke,Rate,2017,4465.268242649874,5053.732369102548,3876.089184491062
Deaths,Uzbekistan,Both,90-94,Stroke,Rate,2017,5276.189707240862,5993.461286832094,4497.664132813336
Deaths,Uzbekistan,Both,95+ years,Stroke,Rate,2017,6937.957578138322,8044.99168374065,5623.244881186256
Deaths,Bolivia (Plurinational State of),Both,15-19 years,Ischemic heart disease,Rate,2017,1.4537598089469472,2.2928230217631387,0.8746161732384066
Deaths,Bolivia (Plurinational State of),Both,20-24 years,Ischemic heart disease,Rate,2017,2.0510557499329236,3.258259437280549,1.1298246991674321
Deaths,Bolivia (Plurinational State of),Both,25-29 years,Ischemic heart disease,Rate,2017,2.551739893023107,4.332599743355868,1.2354846256282441
Deaths,Bolivia (Plurinational State of),Both,30-34 years,Ischemic heart disease,Rate,2017,4.3948658080310405,7.214786116336029,1.837038055184669
Deaths,Bolivia (Plurinational State of),Both,35-39 years,Ischemic heart disease,Rate,2017,7.269298799248077,11.678355454885429,3.7225636806546034
Deaths,Bolivia (Plurinational State of),Both,40-44 years,Ischemic heart disease,Rate,2017,13.845549511722925,22.154919506586932,8.010148024877608
Deaths,Bolivia (Plurinational State of),Both,45-49 years,Ischemic heart disease,Rate,2017,29.15363480129959,45.24401183165248,17.032687487676363
Deaths,Bolivia (Plurinational State of),Both,50-54 years,Ischemic heart disease,Rate,2017,55.18359096663152,83.86737019972136,33.549892116752915
Deaths,Bolivia (Plurinational State of),Both,55-59 years,Ischemic heart disease,Rate,2017,99.40322069850137,147.93923681287427,60.77285193012624
Deaths,Bolivia (Plurinational State of),Both,60-64 years,Ischemic heart disease,Rate,2017,184.90785363531506,277.9160874997653,116.52372245919655
Deaths,Bolivia (Plurinational State of),Both,65-69 years,Ischemic heart disease,Rate,2017,312.4996674828814,442.9318125249106,200.07095176636352
Deaths,Bolivia (Plurinational State of),Both,70-74 years,Ischemic heart disease,Rate,2017,563.1257230952107,804.4218720653312,381.5104830535303
Deaths,Bolivia (Plurinational State of),Both,75-79 years,Ischemic heart disease,Rate,2017,944.6629920358522,1271.2310428003093,652.2971899584779
Deaths,Bolivia (Plurinational State of),Both,80-84,Ischemic heart disease,Rate,2017,1702.8108297240888,2225.7306277226467,1210.743219795821
Deaths,Bolivia (Plurinational State of),Both,85-89,Ischemic heart disease,Rate,2017,2665.085588478535,3560.0821922758605,1919.3475659499488
Deaths,Bolivia (Plurinational State of),Both,90-94,Ischemic heart disease,Rate,2017,4161.823572459511,5686.872733992544,2835.892406963811
Deaths,Bolivia (Plurinational State of),Both,95+ years,Ischemic heart disease,Rate,2017,5985.557155649163,8079.5733614353285,4090.06301070381
Deaths,Bolivia (Plurinational State of),Both,<5 years,Stroke,Rate,2017,1.3846672272241958,2.201976185921562,0.816196108902994
Deaths,Bolivia (Plurinational State of),Both,5-9 years,Stroke,Rate,2017,0.6002082335607113,0.8799793819168854,0.379918211099033
Deaths,Bolivia (Plurinational State of),Both,10-14 years,Stroke,Rate,2017,0.7132952464413177,1.1035620473888808,0.4399970735068549
Deaths,Bolivia (Plurinational State of),Both,15-19 years,Stroke,Rate,2017,2.8575211580863265,4.271873279828194,1.8101676584372164
Deaths,Bolivia (Plurinational State of),Both,20-24 years,Stroke,Rate,2017,3.434608132959901,5.2330692347919845,2.0808583489035075
Deaths,Bolivia (Plurinational State of),Both,25-29 years,Stroke,Rate,2017,4.211335789740791,6.829694740241242,2.176149513422594
Deaths,Bolivia (Plurinational State of),Both,30-34 years,Stroke,Rate,2017,5.911095066197659,9.076828963363747,2.7389047637723447
Deaths,Bolivia (Plurinational State of),Both,35-39 years,Stroke,Rate,2017,9.35644602511425,14.52264531782206,5.239868242457719
Deaths,Bolivia (Plurinational State of),Both,40-44 years,Stroke,Rate,2017,16.83264560360646,26.323143423023758,10.001390577692884
